Andreas Wistuba,IV,nebularum ,AW-N_nebu.02, ,
Andreas Wistuba,IV,nebularum ,AW-N_nebu.03, ,
Andreas Wistuba,IV,nebularum ,AW-N_nebu.04, ,
Andreas Wistuba,IV,nebularum ,AW-N_nebu.05, ,
Andreas Wistuba,IV,nebularum ,AW-N_nebu.06, ,
Andreas Wistuba,IV,northiana,AW-N_north.01, ,
Andreas Wistuba,IV,oblanceolata,AW-N_obl.RSC, ,
Andreas Wistuba,IV,oblanceolata ,AW-N_obl.RC, ,
Andreas Wistuba,IV,ovata ,AW-N_ov.06, ,
Andreas Wistuba,IV,ovata ,AW-N_ov.11, ,
Andreas Wistuba,IV,ovata ,AW-N_ov.RC, ,
Andreas Wistuba,IV,palawanensis ,AW-N_pal.06, ,
Andreas Wistuba,IV,palawanensis ,AW-N_pal.08, ,
Andreas Wistuba,IV,palawanensis ,AW-N_pal.09, ,
Andreas Wistuba,IV,palawanensis,AW-N_pal.RSC, ,
Andreas Wistuba,IV,pantaronensis,AW-N_pant_Ga.01, ,
Andreas Wistuba,IV,pantaronensis,AW-N_pant_Ga.RC, ,
Andreas Wistuba,IV,pantaronensis ,AW-N_pant_Sum.01, ,
Andreas Wistuba,IV,pantaronensis ,AW-N_pant_Sum.RC, ,
Andreas Wistuba,IV,peltata ,AW-N_pelt.U2, ,
Andreas Wistuba,IV,peltata ,AW-N_pelt.U3, ,
Andreas Wistuba,IV,peltata ,AW-N_pelt.04, ,
Andreas Wistuba,IV,peltata,AW-N_pelt.6IP, ,
Andreas Wistuba,IV,peltata ,AW-N_pelt.U7, ,
Andreas Wistuba,IV,peltata ,AW-N_pelt.U9, ,
Andreas Wistuba,IV,peltata ,AW-N_pelt.10IP, ,
Andreas Wistuba,ISC,pervillei,AW-N_perv_Cop.ISC, ,
Andreas Wistuba,ISC,pervillei ,AW-N_perv_TT.ISC, ,
Andreas Wistuba,ISC,pervillei ,AW-N_perv_TF.ISC, ,
Andreas Wistuba,IV,pitopangii,AW-N_pito_SDL.01, ,
Andreas Wistuba,IV,pitopangii,AW-N_pito_SDL.RC, ,
Andreas Wistuba,IV,platychila ,AW-N_plat.RSC, ,
Andreas Wistuba,IV,platychila,AW-N_plat.RC, ,
Andreas Wistuba,IV,pulchra,AW-N_pulch.CS01, ,
Andreas Wistuba,IV,pulchra,AW-N_pulch.WR02, ,
Andreas Wistuba,IV,pulchra,AW-N_pulch.RC, ,
Andreas Wistuba,ISC,rafflesiana ,AW-N_raff_Beau.ISC, ,
Andreas Wistuba,IV,rajah ,AW-N_raj_kin.A01, ,
Andreas Wistuba,IV,rajah,AW-N_raj_kin.01, ,
Andreas Wistuba,IV,rajah,AW-N_raj_kin.02, ,
Andreas Wistuba,IV,rajah ,AW-N_raj_kin.A03, ,
Andreas Wistuba,IV,rajah ,AW-N_raj_kin.A05, ,
Andreas Wistuba,IV,rajah ,AW-N_raj_kin.A06, ,
Andreas Wistuba,IV,rajah ,AW-N_raj_kin.A09, ,
Andreas Wistuba,IV,rajah ,AW-N_raj_kin.A10, ,
Andreas Wistuba,IV,rajah ,AW-N_raj_kin.A08, ,
Andreas Wistuba,IV,rajah ,AW-N_raj_kin.RSC, ,
Andreas Wistuba,IV,rajah,AW-N_raj_T.01, ,
Andreas Wistuba,IV,rajah,AW-N_raj_T.02, ,
Andreas Wistuba,IV,rajah,AW-N_raj_T.03, ,
Andreas Wistuba,IV,rajah,AW-N_raj_T.04, ,
Andreas Wistuba,IV,rajah,AW-N_raj_T.05, ,
Andreas Wistuba,IV,rajah,AW-N_raj_T.06, ,
Andreas Wistuba,IV,rajah ,AW-N_raj_T.RSC, ,
Andreas Wistuba,ISC,robcantleyi,AW-N_rc.ISC, ,
Andreas Wistuba,IV,spathulata,AW-N_spat_ABG.01, ,
Andreas Wistuba,ISC,spec. Tawarensis ,AW-N_sp_taw.ISC, ,
Andreas Wistuba,IV,spec. Tawarensis ,AW-N_sp_taw.RSC, ,
Andreas Wistuba,IV,spec. Pseudoklossii ,AW-N_sp_psk.01, ,
Andreas Wistuba,IV,spec. Pseudoklossii ,AW-N_sp_psk.03, ,
Andreas Wistuba,IV,spec. Pseudoklossii ,AW-N_sp_psk.Ho, ,
Andreas Wistuba,IV,talangensis ,AW-N_tlg.RSC, ,
Andreas Wistuba,IV,tomoriana,AW-N_tom.05, ,
Andreas Wistuba,IV,truncata,AW-N_truncr.01, ,
Andreas Wistuba,IV,truncata ,AW-N_trunc_MS.RSC, ,
Andreas Wistuba,ISC,truncata ,AW-N_trunc_MaMu.ISC, ,
Andreas Wistuba,ISC,undulatifolia,AW-N_undu.ISC, ,
Andreas Wistuba,IV,veitchii ,AW-N_vei_Ray_low.01, ,
Andreas Wistuba,IV,ventricosa ,AW-N_vent_Porc.01, ,
Andreas Wistuba,IV,ventricosa ,AW-N_vent_MA.01, ,
Andreas Wistuba,IV,ventricosa,AW-N_vent.01, ,
Andreas Wistuba,IV,vieillardii ,AW-N_vieill.01, ,
Andreas Wistuba,IV,villosa,AW-N_vil.JG01, ,
Andreas Wistuba,IV,villosa,AW-N_vil.MT01, ,
Andreas Wistuba,IV,villosa,AW-N_vil.MT02, ,
Andreas Wistuba,IV,villosa,AW-N_vil.MT03, ,
Andreas Wistuba,IV,villosa,AW-N_vil.MT04, ,
Andreas Wistuba,IV,viridis,AW-N_virid.01, ,
Andreas Wistuba,IV,viridis,AW-N_virid.RC, ,
Andreas Wistuba,IV,adnata,AW-N_ad.03, ,
Andreas Wistuba,IV,adrianii,AW-N_adrian.02, ,
Andreas Wistuba,IV,adrianii,AW-N_adrian.03, ,
Andreas Wistuba,IV,aenigma,AW-N_aenig.01, ,
Andreas Wistuba,IV,aenigma,AW-N_aenig.RC, ,
Andreas Wistuba,IV,albomarginata ,AW-N_alboBL.01, ,
Andreas Wistuba,IV,albomarginata ,AW-N_alboBL.RC, ,
Andreas Wistuba,IV,albomarginata,AW-N_albor.01, ,
Andreas Wistuba,IV,ampullaria ,AW-N_amp.RedStripes01, ,
Andreas Wistuba,IV,ampullaria ,AW-N_amp.RC, ,
Andreas Wistuba,ISC,aristolochioides,AW-N_arist.ISC, ,
Andreas Wistuba,IV,aristolochioides ,AW-N_arist.AC01, ,
Andreas Wistuba,IV,aristolochioides ,AW-N_arist.AC02, ,
Andreas Wistuba,IV,aristolochioides ,AW-N_arist.AC05, ,
Andreas Wistuba,IV,aristolochioides ,AW-N_arist.NM03, ,
Andreas Wistuba,IV,aristolochioides ,AW-N_arist.NM04, ,
Andreas Wistuba,IV,aristolochioides ,AW-N_arist.NM06, ,
Andreas Wistuba,IV,aristolochioides ,AW-N_arist.NM07, ,
Andreas Wistuba,IV,aristolochioides ,AW-N_arist.RC, ,
Andreas Wistuba,IV,boschiana,AW-N_bosch_SKB.09, ,
Andreas Wistuba,IV,burbidgeae,AW-N_burb.01, ,
Andreas Wistuba,IV,burkei ,AW-N_burk.B, ,
Andreas Wistuba,IV,burkei,AW-N_burk.RC, ,
Andreas Wistuba,IV,campanulata ,AW-N_camp.01, ,
Andreas Wistuba,IV,campanulata ,AW-N_camp.02, ,
Andreas Wistuba,IV,campanulata ,AW-N_camp.08, ,
Andreas Wistuba,IV,campanulata ,AW-N_camp.11(speckled), ,
Andreas Wistuba,IV,ceciliae,AW-N_cec.RSC, ,
Andreas Wistuba,IV,ceciliae ,AW-N_cec.RC, ,
Andreas Wistuba,IV,clipeata ,AW-N_clip.03N, ,
Andreas Wistuba,IV,clipeata ,AW-N_clip.16-01, ,
Andreas Wistuba,IV,clipeata ,AW-N_clip.16-02, ,
Andreas Wistuba,IV,clipeata ,AW-N_clip.16-03, ,
Andreas Wistuba,IV,clipeata ,AW-N_clip.U, ,
Andreas Wistuba,IV,copelandii ,AW-N_cop.01, ,
Andreas Wistuba,IV,danseri ,AW-N_dans.J3, ,
Andreas Wistuba,IV,densiflora ,AW-N_dens.C, ,
Andreas Wistuba,IV,diatas ,AW-N_diat_98.07, ,
Andreas Wistuba,IV,diatas ,AW-N_diat_98.MR, ,
Andreas Wistuba,IV,distillatoria,AW-dis.01, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.01, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.02, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.03, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.04, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.05, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.06, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.07, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.08, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.09, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.10, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.11, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.12, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.13, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.14, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.15, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.16, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.17, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.18, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.19, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.20, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.21, ,
Andreas Wistuba,ISC,edwardsiana ,AW-N_ed_tb.ISC, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.22, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.23, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.24, ,
Andreas Wistuba,IV,edwardsiana,AW-N_ed_tb.25, ,
Andreas Wistuba,IV,edwardsiana ,AW-N_ed_tb.102-1, ,
Andreas Wistuba,IV,edwardsiana ,AW-N_ed_tb.102-2, ,
Andreas Wistuba,IV,edwardsiana ,AW-Nx_Harr_Fx.01, ,
Andreas Wistuba,IV,erucoides,AW-N_eruc.RSC, ,
Andreas Wistuba,IV,eustachya ,AW-N_eust_J.01, ,
Andreas Wistuba,IV,eustachya ,AW-N_eust_J.RC, ,
Andreas Wistuba,IV,glabrata,AW-N_glab.01, ,
Andreas Wistuba,IV,glabrata ,AW-N_glab.Langtrieb, ,
Andreas Wistuba,IV,glabrata,AW-N_glab.RC, ,
Andreas Wistuba,IV,graciliflora,AW-N_al_GRP.01, ,
Andreas Wistuba,IV,gymnamphora,AW-N_gym_S.01, ,
Andreas Wistuba,IV,gymnamphora ,AW-N_gymJ.01, ,
Andreas Wistuba,IV,gymnamphora,AW-N_gymJ.Langtrieb, ,
Andreas Wistuba,IV,gymnamphora ,AW-N_gymJ.RC, ,
Andreas Wistuba,IV,hamiguitanensis,AW-N_hamig.04, ,
Andreas Wistuba,IV,hamiguitanensis,AW-N_hamig.06, ,
Andreas Wistuba,IV,hamiguitanensis,AW-N_hamig.08, ,
Andreas Wistuba,IV,hamiguitanensis,AW-N_hamig.09, ,
Andreas Wistuba,IV,hamiguitanensis,AW-N_hamig.10, ,
Andreas Wistuba,IV,hemsleyana,AW-N_hems.01, ,
Andreas Wistuba,IV,hemsleyana,AW-N_hems.02, ,
Andreas Wistuba,IV,hemsleyana,AW-N_hems.03, ,
Andreas Wistuba,IV,hemsleyana,AW-N_hems.04, ,
Andreas Wistuba,IV,hispida,AW-N_hisp_TG.01, ,
Andreas Wistuba,IV,insignis ,AW-N_instay.RSC, ,
Andreas Wistuba,IV,insignis,AW-N_instay.RC, ,
Andreas Wistuba,IV,kitanglad,AW-N_kit.01, ,
Andreas Wistuba,IV,klossii,AW-N_kloss.01, ,
Andreas Wistuba,IV,klossii,AW-N_kloss.03, ,
Andreas Wistuba,IV,klossii,AW-N_kloss.05, ,
Andreas Wistuba,IV,longiptera ,AW-N_longpt.RSC, ,
Andreas Wistuba,IV,lowii,AW-N_low_mur.01, ,
Andreas Wistuba,IV,macrovulgaris ,AW-N_mvul.01, ,
Andreas Wistuba,IV,merrilliana,AW-N_mer.98/5, ,
Andreas Wistuba,IV,mirabilis ,AW-mirsul.01, ,
Andreas Wistuba,IV,mirabilis,AW-N_echino.RSC, ,
Andreas Wistuba,IV,nigra,AW-N_nig_K.01, ,
Andreas Wistuba,ISC,pervillei ,AW-N_perv_BB.ISC, ,
Andreas Wistuba,IV,pitopangii ,AW-N_pito_LL.01, ,
Andreas Wistuba,IV,pitopangii ,AW-N_pito_LL.RC, ,
Andreas Wistuba,IV,pulchra ,AW-N_pulch_KB.01, ,
Andreas Wistuba,IV,pulchra ,AW-N_pulch_KB.RC, ,
Andreas Wistuba,IV,rafflesiana,AW-N_raff_Bak_96.02, ,
Andreas Wistuba,IV,ramispina,AW-N_ram.MSr_01, ,
Andreas Wistuba,IV,ramispina,AW-N_ram.RC, ,
Andreas Wistuba,IV,ramos,AW-N_ramos.TG01, ,
Andreas Wistuba,IV,ramos,AW-N_ramos.RC, ,
Andreas Wistuba,IV,reinwardtiana ,AW-N_rein_rot.01, ,
Andreas Wistuba,IV,reinwardtiana ,AW-N_rein_rot.Langtrieb, ,
Andreas Wistuba,IV,reinwardtiana ,AW-N_reinSum.01, ,
Andreas Wistuba,IV,rhombicaulis,AW-N_rhomb_J.01, ,
Andreas Wistuba,IV,rhombicaulis ,AW-N_rhomb_J.Langtrieb, ,
Andreas Wistuba,IV,sibuyanensis,AW-N_sib_MDR.13, ,
Andreas Wistuba,IV,singalana,AW-N_sing_A.01, ,
Andreas Wistuba,IV,spec Anipahan ,AW-N_sp_Anip.01, ,
Andreas Wistuba,IV,spec Anipahan ,AW-N_sp_Anip.02, ,
Andreas Wistuba,IV,spec Anipahan ,AW-N_sp_Anip.03, ,
Andreas Wistuba,IV,spectabilis,AW-N_spect_BH.02, ,
Andreas Wistuba,IV,spectabilis,AW-N_spect_BH.05, ,
Andreas Wistuba,IV,spectabilis,AW-N_spect_BH.RC, ,
Andreas Wistuba,IV,sumatrana ,AW-N_sum_Sipo.RSC, ,
Andreas Wistuba,IV,taminii ,AW-N_tam.01, ,
Andreas Wistuba,IV,taminii ,AW-N_tam.RC, ,
Andreas Wistuba,IV,tenax,AW-N_tenx.02, ,
Andreas Wistuba,IV,tenax,AW-N_tenx.RC, ,
Andreas Wistuba,IV,tentaculata,AW-N_tent_Ray.03, ,
Andreas Wistuba,IV,tenuis ,AW-N_ten_GE.01, ,
Andreas Wistuba,IV,tenuis ,AW-N_ten_GE.02, ,
Andreas Wistuba,IV,tenuis,AW-N_ten_GE.RSC, ,
Andreas Wistuba,IV,tenuis ,AW-N_ten_GE.RC, ,
Andreas Wistuba,IV,ulukaliana,AW-N_ulu.01, ,
Andreas Wistuba,ISC,ulukaliana ,AW-N_ulu.ISC, ,
Andreas Wistuba,IV,veitchii ,AW-N_vei_high.07, ,
Andreas Wistuba,ISC,vogelii,AW-N_vog.ISC, ,
Andreas Wistuba,IV,vogelii ,AW-N_vog.TG01, ,
Andreas Wistuba,IV,vogelii ,AW-N_vog.RC, ,
Andreas Wistuba,IV,zakriana,AW-N_zak_fusc_CR.03, ,
Andreas Wistuba,IV,zakriana,AW-N_zak_fusc_TR.05, ,
Floravitro,IV,glabrata,FV-001, ,
Floravitro,IV,glabrata,FV-001-01, ,
Floravitro,IV,vieillardii,FV-002, ,
Floravitro,IV,vieillardii,FV-002-01, ,
Floravitro,IV,truncata,FV-003, ,
Floravitro,IV,truncata,FV-003-01, ,
Floravitro,IV,peltata,FV-004, ,
Floravitro,IV,peltata,FV-004-01, ,
Floravitro,IV,sibuyanensis,FV-005, ,
Floravitro,IV,sibuyanensis,FV-005-01, ,
Floravitro,IV,bellii,FV-007, ,Surigao del Norte
Floravitro,IV,bellii,FV-007-01, ,Surigao del Norte
Floravitro,IV,sanguinea,FV-014, ,Malaysia
Floravitro,IV,sanguinea,FV-014-01, ,Malaysia
Floravitro,IV,hirsuta,FV-015, ,Bako National Park
Floravitro,IV,hirsuta,FV-015-01, ,Bako National Park
Floravitro,IV,diatas,FV-017, ,Mount Bandahara
Floravitro,IV,diatas,FV-017-01, ,Mount Bandahara
Floravitro,IV,harauensis,FV-026, ,Harau Valley
Floravitro,IV,harauensis,FV-026-01, ,Harau Valley
Floravitro,IV,harauensis,FV-026-02, ,Harau Valley
Floravitro,IV,harauensis,FV-026-04, ,Harau Valley
Floravitro,IV,harauensis,FV-026-05, ,Harau Valley
Floravitro,IV,clipeata,FV-030, ,Mount Kelam
Floravitro,IV,clipeata,FV-030-01,Male,Mount Kelam
Floravitro,IV,clipeata,FV-030-03,Female,Mount Kelam
Floravitro,IV,clipeata,FV-030-04,Female,Mount Kelam
Floravitro,IV,clipeata,FV-030-05,Female,Mount Kelam
Floravitro,IV,clipeata,FV-030-07,Female,Mount Kelam
Floravitro,IV,clipeata,FV-030-09,Female,Mount Kelam
Floravitro,IV,clipeata,FV-030-10,Male,Mount Kelam
Floravitro,IV,clipeata,FV-030-11,Female,Mount Kelam
Floravitro,IV,clipeata,FV-030-12,Female,Mount Kelam
Floravitro,IV,clipeata,FV-030-13,Male,Mount Kelam
Floravitro,IV,clipeata,FV-030-16,Female,Mount Kelam
Floravitro,IV,clipeata,FV-030-17,Female,Mount Kelam
Floravitro,IV,singalana,FV-033, ,Mount Kunyit
Floravitro,IV,singalana,FV-033-01, ,Mount Kunyit
Floravitro,IV,albomarginata,FV-034, ,Penang Island
Floravitro,IV,albomarginata,FV-034-01, ,Penang Island
Floravitro,IV,palawanensis,FV-036, ,Sultan Peak
Floravitro,IV,palawanensis,FV-036-01, ,Sultan Peak
Floravitro,IV,alba,FV-037, ,Mount Tahan
Floravitro,IV,alba,FV-037-01, ,Mount Tahan
Floravitro,IV,sumatrana,FV-040, ,Sibolga
Floravitro,ISC,sumatrana,FV-040-ISC, ,
Floravitro,IV,ephippiata,FV-041, ,Hose Mountains
Floravitro,IV,ephippiata,FV-041-01, ,Hose Mountains
Floravitro,IV,khasiana,FV-043, ,Khasi Hills
Floravitro,ISC,khasiana,FV-043-ISC, ,Meghalaya
Floravitro,IV,sp. Papua,FV-044, ,Mount Doorman
Floravitro,IV,sp. Papua,FV-044-01, ,Mount Doorman
Floravitro,IV,clipeata,FV-045, ,Mount Kelam
Floravitro,IV,clipeata,FV-045-01,Female,Mount Kelam
Floravitro,IV,clipeata,FV-045-02,Female,Mount Kelam
Floravitro,IV,clipeata,FV-046, ,Mount Kelam
Floravitro,ISC,clipeata,FV-046-ISC, ,Mount Kelam
Floravitro,IV,pervillei,FV-049, ,Mount Copolia
Floravitro,IV,pervillei,FV-049-01, ,Mount Copolia
Floravitro,IV,pervillei,FV-049-02, ,Mount Copolia
Floravitro,IV,pervillei,FV-049-03, ,Mount Copolia
Floravitro,IV,pervillei,FV-049-04, ,Mount Copolia
Floravitro,IV,pervillei,FV-049-06, ,Mount Copolia
Floravitro,IV,pervillei,FV-049-08, ,Mount Copolia
Floravitro,IV,pervillei,FV-049-13, ,Mount Copolia
Floravitro,IV,pervillei,FV-049-14, ,Mount Copolia
Floravitro,IV,pervillei,FV-049-15, ,Mount Copolia
Floravitro,IV,pervillei,FV-050, ,Mount Trois Fr̬res
Floravitro,IV,pervillei,FV-050-01, ,Mount Trois Fr̬res
Floravitro,IV,pervillei,FV-050-02, ,Mount Trois Fr̬res
Floravitro,IV,pervillei,FV-050-04, ,Mount Trois Fr̬res
Floravitro,IV,pervillei,FV-050-05, ,Mount Trois Fr̬res
Floravitro,IV,pervillei,FV-050-06, ,Mount Trois Fr̬res
Floravitro,IV,pervillei,FV-050-07, ,Mount Trois Fr̬res
Floravitro,IV,pervillei,FV-050-08, ,Mount Trois Fr̬res
Floravitro,IV,pervillei,FV-050-12, ,Mount Trois Fr̬res
Floravitro,IV,pervillei,FV-050-13, ,Mount Trois Fr̬res
Floravitro,IV,pervillei,FV-050-19, ,Mount Trois Fr̬res
Floravitro,IV,truncata,FV-052, ,Mindanao
Floravitro,ISC,truncata,FV-052-ISC, ,Mindanao
Floravitro,IV,edwardsiana,FV-061, ,Marai Parai
Floravitro,IV,edwardsiana,FV-061-01, ,Marai Parai
Floravitro,IV,edwardsiana,FV-061-02, ,Marai Parai
Floravitro,IV,edwardsiana,FV-061-03, ,Marai Parai
Floravitro,IV,edwardsiana,FV-061-04, ,Marai Parai
Floravitro,IV,edwardsiana,FV-061-05, ,Marai Parai
Floravitro,IV,edwardsiana,FV-061-06, ,Marai Parai
Floravitro,IV,edwardsiana,FV-061-07, ,Marai Parai
Floravitro,IV,edwardsiana,FV-061-08, ,Marai Parai
Floravitro,IV,edwardsiana,FV-061-09, ,Marai Parai
Floravitro,IV,edwardsiana,FV-061-10, ,Marai Parai
Floravitro,IV,edwardsiana,FV-061-11, ,Marai Parai
Floravitro,IV,edwardsiana,FV-061-13, ,Marai Parai
Floravitro,IV,edwardsiana,FV-061-14, ,Marai Parai
Floravitro,IV,edwardsiana,FV-061-15, ,Marai Parai
Floravitro,IV,edwardsiana,FV-061-17, ,Marai Parai
Floravitro,IV,edwardsiana,FV-061-18, ,Marai Parai
Floravitro,IV,edwardsiana,FV-061-19, ,Marai Parai
Floravitro,IV,bokorensis,FV-066, ,Mount Bokor
Floravitro,IV,bokorensis,FV-066-06, ,Mount Bokor
Floravitro,IV,bokorensis,FV-066-13, ,Mount Bokor
Floravitro,IV,bokorensis,FV-066-16, ,Mount Bokor
Floravitro,IV,mapuluensis,FV-091, ,Tabalar Mountains
Floravitro,ISC,mapuluensis,FV-091-ISC, ,Tabalar Mountains
Floravitro,IV,mapuluensis,FV-091-08, ,Tabalar Mountains
Floravitro,IV,mapuluensis,FV-091-09, ,Tabalar Mountains
Floravitro,IV,mapuluensis,FV-091-16, ,Tabalar Mountains
Floravitro,IV,mapuluensis,FV-091-18, ,Tabalar Mountains
Floravitro,IV,longiptera,FV-092, ,Dairi Regency
Floravitro,ISC,longiptera,FV-092-ISC, ,Dairi Regency
Floravitro,IV,truncata,FV-098, ,Mindanao
Floravitro,IV,truncata,FV-098-01, ,Mindanao
Floravitro,IV,stenophylla,FV-115, ,Mamut Mine
Floravitro,ISC,stenophylla,FV-115-ISC, ,Mamut Mine
Floravitro,IV,villosa,FV-126, ,Mount Kinabalu
Floravitro,ISC,villosa,FV-126-ISC, ,Mount Kinabalu
Floravitro,IV,kongkandana,FV-133, ,Songkhla Province
Floravitro,ISC,kongkandana,FV-133-ISC, ,Songkhla Province
Floravitro,IV,andamana,FV-134, ,Phag Nga Province
Floravitro,ISC,andamana,FV-134-ISC, ,Phag Nga Province
Floravitro,IV,suratensis,FV-144, ,Surat Thani
Floravitro,IV,veitchii,FV-022, ,
Floravitro,IV,veitchii,FV-022-03, ,
Floravitro,IV,veitchii,FV-022-04, ,
Floravitro,IV,veitchii,FV-022-09, ,
Floravitro,IV,veitchii,FV-022-12, ,
Floravitro,IV,veitchii,FV-022-015, ,
Floravitro,IV,veitchii,FV-023, ,
Floravitro,IV,veitchii,FV-023-02, ,
Floravitro,IV,veitchii,FV-023-03, ,
Floravitro,IV,veitchii,FV-023-04, ,
Floravitro,IV,veitchii,FV-023-05, ,
Floravitro,IV,veitchii,FV-023-06, ,
Floravitro,IV,veitchii,FV-023-08, ,
Floravitro,IV,veitchii,FV-023-11, ,
Floravitro,IV,veitchii,FV-023-14, ,
Floravitro,IV,veitchii,FV-023-15, ,
Floravitro,IV,veitchii,FV-023-16, ,
Floravitro,IV,veitchii,FV-023-18, ,
Floravitro,IV,veitchii,FV-023-21, ,
Floravitro,IV,veitchii,FV-023-23, ,
Floravitro,IV,veitchii,FV-023-24, ,
Floravitro,IV,veitchii,FV-023-26, ,
Floravitro,IV,veitchii,FV-023-27, ,
Floravitro,IV,veitchii,FV-023-32, ,
Floravitro,IV,lowii ,FV-102, ,
Floravitro,IV,lowii ,FV-105, ,
Floravitro,IV,lowii ,FV-108, ,
